CLIENTNUM,GRUPO_AB,FL_ATIVADO,VALOR_GASTO
11872,Teste,1,1708.6951981156885
11873,Teste,1,2726.7167822024585
11874,Teste,0,0.0
11875,Controle,1,887.5224972786821
11876,Teste,0,0.0
11877,Teste,0,0.0
11878,Teste,1,3016.1149540833576
11879,Teste,0,0.0
11880,Teste,0,0.0
11881,Teste,1,2762.5254883100624
11882,Teste,1,1149.964178697849
11883,Teste,1,2489.297959031338
11884,Teste,1,2003.4709343895347
11885,Teste,0,0.0
11886,Teste,1,2848.2389388733523
11887,Teste,1,3135.4445094295966
11888,Controle,0,0.0
11889,Teste,0,0.0
11890,Teste,1,538.2301037324428
11891,Teste,0,0.0
11892,Teste,1,3924.5269232729993
11893,Teste,1,3708.5643133778335
11894,Controle,0,0.0
11895,Teste,1,2148.2887379293497
11896,Teste,1,738.2117100596822
11897,Teste,1,3897.196429032727
11898,Teste,0,0.0
11899,Teste,0,0.0
11900,Teste,1,4798.288222151596
11901,Teste,1,1580.6821820990638
11902,Teste,0,0.0
11903,Teste,0,0.0
11904,Teste,1,1955.8607618166704
11905,Teste,0,0.0
11906,Teste,0,0.0
11907,Teste,0,0.0
11908,Teste,1,1327.1580026681672
11909,Teste,1,3096.2125550517785
11910,Controle,0,0.0
11911,Teste,0,0.0
11912,Teste,0,0.0
11913,Teste,1,1196.7862759135473
11914,Teste,0,0.0
11915,Teste,0,0.0
11916,Teste,0,0.0
11917,Controle,1,2102.8727455762073
11918,Teste,0,0.0
11919,Teste,1,3636.5585627041833
11920,Teste,0,0.0
11921,Controle,1,3020.5219235420677
11922,Teste,1,2239.0815394757083
11923,Teste,1,2391.1232081339385
11924,Controle,1,3029.4989718045326
11925,Controle,0,0.0
11926,Teste,0,0.0
11927,Controle,0,0.0
11928,Teste,1,526.3912754922259
11929,Teste,1,853.2944080412444
11930,Teste,1,4465.661304933552
11931,Teste,0,0.0
11932,Teste,0,0.0
11933,Teste,1,850.4554509108084
11934,Teste,1,3680.616182947273
11935,Controle,0,0.0
11936,Teste,1,4640.171738490737
11937,Teste,0,0.0
11938,Controle,0,0.0
11939,Teste,1,1718.07621935779
11940,Teste,1,2167.2114667678143
11941,Teste,1,3060.1463263012233
11942,Teste,1,4467.690363373631
11943,Teste,1,4738.575142671891
11944,Teste,0,0.0
11945,Teste,0,0.0
11946,Teste,0,0.0
11947,Teste,1,3828.0346165007063
11948,Teste,1,889.7889238461231
11949,Teste,1,3511.1936999068284
11950,Teste,0,0.0
11951,Teste,0,0.0
11952,Teste,1,2346.366748426979
11953,Teste,1,2618.154497709777
11954,Controle,1,721.1677565532966
11955,Teste,0,0.0
11956,Teste,0,0.0
11957,Teste,0,0.0
11958,Teste,0,0.0
11959,Teste,1,1359.7796270586118
11960,Controle,1,4057.3112339014147
11961,Teste,0,0.0
11962,Controle,1,2542.814748715369
11963,Teste,1,1857.4800873401698
11964,Teste,1,2228.085832842312
11965,Teste,1,4344.797809965561
11966,Controle,0,0.0
11967,Teste,0,0.0
11968,Teste,1,3870.495578322306
11969,Teste,1,1725.4192873148725
11970,Teste,0,0.0
11971,Teste,1,1028.7582809556798
11972,Teste,1,1633.9919973983226
11973,Teste,1,4643.404029746302
11974,Teste,0,0.0
11975,Controle,0,0.0
11976,Controle,1,3117.1497703238992
11977,Teste,1,2900.6609393515228
11978,Teste,0,0.0
11979,Teste,1,3183.771198616077
11980,Controle,0,0.0
11981,Teste,1,2147.127195859319
11982,Teste,1,4131.981591437807
11983,Teste,1,2854.7881218511243
11984,Teste,1,1025.36556245958
11985,Controle,0,0.0
11986,Teste,0,0.0
11987,Teste,1,1080.7930617307834
11988,Teste,1,2915.8661592617827
11989,Teste,0,0.0
11990,Teste,0,0.0
11991,Teste,1,4714.565981318777
11992,Teste,1,1887.5845475428944
11993,Teste,0,0.0
11994,Teste,1,4412.935259866483
11995,Teste,0,0.0
11996,Teste,1,3938.430139604957
11997,Teste,0,0.0
11998,Teste,1,1615.1559930810809
11999,Teste,0,0.0
12000,Controle,0,0.0
12001,Teste,0,0.0
12002,Teste,1,663.533367423091
12003,Teste,1,958.3126931407223
12004,Teste,0,0.0
12005,Controle,1,3778.222702313481
12006,Teste,0,0.0
12007,Teste,1,1398.51382118291
12008,Teste,0,0.0
12009,Teste,1,2170.719142274272
12010,Teste,0,0.0
12011,Teste,0,0.0
12012,Teste,1,2757.6462470289116
12013,Teste,0,0.0
12014,Teste,0,0.0
12015,Teste,1,3764.6067580257327
12016,Teste,0,0.0
12017,Teste,1,1009.5405046660642
12018,Teste,0,0.0
12019,Teste,1,2328.6488237485764
12020,Teste,1,2682.8280911421293
12021,Controle,0,0.0
12022,Teste,0,0.0
12023,Teste,0,0.0
12024,Teste,0,0.0
12025,Teste,1,2933.7217878719284
12026,Teste,1,4182.622886278476
12027,Teste,0,0.0
12028,Teste,0,0.0
12029,Teste,1,1272.551877694476
12030,Teste,1,4135.2415332198
12031,Teste,1,3617.952924634935
12032,Teste,1,3001.418663895317
12033,Teste,0,0.0
12034,Teste,1,3647.875416811574
12035,Teste,0,0.0
12036,Teste,1,2354.079825282454
12037,Teste,1,1122.7891368565606
12038,Teste,0,0.0
12039,Teste,0,0.0
12040,Teste,1,3495.943581194153
12041,Teste,0,0.0
12042,Teste,1,2861.0253800853
12043,Controle,1,3377.18660244249
12044,Teste,1,2020.994514628205
12045,Teste,0,0.0
12046,Teste,1,4580.899598029262
12047,Teste,1,3143.164408590096
12048,Teste,0,0.0
12049,Teste,0,0.0
12050,Teste,1,884.3111793089322
12051,Teste,1,2524.117958169929
12052,Teste,1,3903.6022463463546
12053,Teste,0,0.0
12054,Teste,0,0.0
12055,Teste,0,0.0
12056,Teste,1,4073.6055277952255
12057,Controle,1,2725.6867374369144
12058,Controle,0,0.0
12059,Teste,1,4526.364068740855
12060,Teste,0,0.0
12061,Controle,1,1704.507967374339
12062,Teste,0,0.0
12063,Teste,0,0.0
12064,Teste,0,0.0
12065,Teste,0,0.0
12066,Teste,1,2347.6941375722
12067,Teste,1,4543.686097560365
12068,Teste,0,0.0
12069,Teste,0,0.0
12070,Teste,1,4533.155224122105
12071,Teste,1,3585.707459711064
12072,Teste,1,4365.412462049991
12073,Controle,0,0.0
12074,Teste,0,0.0
12075,Teste,1,899.479701303047
12076,Teste,0,0.0
12077,Teste,1,4392.477392934994
12078,Teste,1,1942.7895794760204
12079,Teste,1,1302.4918059269735
12080,Teste,0,0.0
12081,Teste,0,0.0
12082,Teste,0,0.0
12083,Controle,0,0.0
12084,Teste,1,1577.1642635392086
12085,Teste,1,2380.858286062492
12086,Controle,0,0.0
12087,Teste,0,0.0
12088,Teste,0,0.0
12089,Teste,0,0.0
12090,Controle,1,1630.3640207201024
12091,Teste,1,1942.5541370742458
12092,Teste,1,1107.4031873223894
12093,Controle,0,0.0
12094,Teste,0,0.0
12095,Teste,0,0.0
12096,Teste,1,1832.7954450154934
12097,Teste,1,3075.2771654390053
12098,Teste,0,0.0
12099,Teste,0,0.0
12100,Teste,0,0.0
12101,Teste,1,2488.341686409788
12102,Teste,1,2060.2344255616003
12103,Teste,0,0.0
12104,Teste,0,0.0
12105,Teste,1,3859.034579857013
12106,Controle,1,4520.794871269931
12107,Teste,0,0.0
12108,Controle,0,0.0
12109,Teste,1,3905.5515030607867
12110,Controle,0,0.0
12111,Teste,1,1994.0031595295563
12112,Teste,0,0.0
12113,Teste,1,3849.9897552689918
12114,Teste,0,0.0
12115,Teste,0,0.0
12116,Controle,0,0.0
12117,Controle,0,0.0
12118,Teste,0,0.0
12119,Teste,0,0.0
12120,Teste,0,0.0
12121,Teste,1,1183.9108211332305
12122,Teste,1,1086.4309464108092
12123,Teste,0,0.0
12124,Teste,0,0.0
12125,Teste,1,2055.321666662715
12126,Teste,0,0.0
12127,Teste,1,4134.660660698257
12128,Teste,0,0.0
12129,Teste,0,0.0
12130,Teste,1,1608.5671125903584
12131,Teste,0,0.0
12132,Controle,0,0.0
12133,Teste,1,784.6403400440581
12134,Teste,1,1092.692908428598
12135,Teste,1,4364.35235838311
12136,Teste,1,3352.0247813627943
12137,Teste,0,0.0
12138,Teste,0,0.0
12139,Teste,1,1639.405235164895
12140,Teste,0,0.0
12141,Teste,0,0.0
12142,Teste,0,0.0
12143,Teste,0,0.0
12144,Teste,1,2998.831213976816
12145,Controle,0,0.0
12146,Teste,0,0.0
12147,Controle,0,0.0
12148,Teste,1,2874.1083009140766
12149,Teste,1,3449.4619029829755
12150,Teste,1,1549.3439948972734
12151,Teste,1,4389.81344237479
12152,Teste,1,1892.1585293600579
12153,Teste,1,3623.592442893066
12154,Teste,0,0.0
12155,Teste,0,0.0
12156,Teste,1,572.560908674967
12157,Controle,0,0.0
12158,Teste,1,2176.9570845236626
12159,Teste,1,2082.6941808146375
12160,Teste,1,2945.679928623565
12161,Teste,1,827.3131779973842
12162,Teste,0,0.0
12163,Teste,1,4055.5911817674873
12164,Teste,1,1480.0136079540584
12165,Teste,1,3546.670166969046
12166,Teste,0,0.0
12167,Controle,1,4114.454554598419
12168,Teste,0,0.0
12169,Teste,0,0.0
12170,Teste,1,3028.446303086809
12171,Teste,1,3833.974430248935
12172,Teste,0,0.0
12173,Teste,1,3478.371404967525
12174,Teste,0,0.0
12175,Teste,0,0.0
12176,Teste,0,0.0
12177,Teste,1,2099.8840871840343
12178,Teste,0,0.0
12179,Teste,1,4139.863425651044
12180,Teste,1,1826.156164484876
12181,Teste,1,3070.458129881827
12182,Teste,0,0.0
12183,Teste,1,3854.289826136928
12184,Controle,0,0.0
12185,Teste,1,2205.3015941562844
12186,Teste,0,0.0
12187,Teste,0,0.0
12188,Controle,1,1862.4542342784127
12189,Teste,1,2567.057045777702
12190,Teste,1,4180.835724571191
12191,Teste,0,0.0
12192,Controle,0,0.0
12193,Teste,0,0.0
12194,Teste,0,0.0
12195,Teste,1,4684.647934155491
12196,Teste,1,2952.8753578695055
12197,Teste,0,0.0
12198,Teste,1,3476.5979239564335
12199,Teste,1,4564.731300075114
12200,Teste,0,0.0
12201,Teste,1,943.4608313582407
12202,Teste,0,0.0
12203,Teste,1,1544.3536003977426
12204,Teste,0,0.0
12205,Teste,1,3690.050028132121
12206,Teste,1,4206.850078605348
12207,Teste,0,0.0
12208,Controle,1,4356.630627487601
12209,Teste,1,2367.982295847197
12210,Controle,0,0.0
12211,Teste,0,0.0
12212,Teste,1,902.0295603134007
12213,Teste,0,0.0
12214,Teste,0,0.0
12215,Teste,0,0.0
12216,Teste,1,2470.0166478482897
12217,Teste,1,1538.305655931742
12218,Controle,1,1810.3840474848087
12219,Teste,1,3975.204005768776
12220,Teste,1,839.8718871164909
12221,Teste,1,4224.11547866316
12222,Teste,1,2424.510886208761
12223,Teste,1,3182.2876899526777
12224,Teste,1,903.4350405605555
12225,Teste,0,0.0
12226,Teste,1,2018.1158526077584
12227,Controle,0,0.0
12228,Teste,1,903.654135566806
12229,Teste,0,0.0
12230,Teste,1,4826.946752964993
12231,Teste,0,0.0
12232,Teste,0,0.0
12233,Teste,1,4132.6774219681265
12234,Controle,0,0.0
12235,Teste,1,2568.347394604071
12236,Teste,0,0.0
12237,Teste,0,0.0
12238,Controle,1,1506.21146745652
12239,Teste,1,4700.547973624335
12240,Teste,0,0.0
12241,Teste,1,2050.6846807713728
12242,Teste,1,1224.4299425931863
12243,Teste,0,0.0
12244,Teste,0,0.0
12245,Teste,1,3034.239748042797
12246,Teste,1,4746.983541551673
12247,Controle,0,0.0
12248,Teste,1,517.2363072514515
12249,Controle,0,0.0
12250,Teste,0,0.0
12251,Teste,0,0.0
12252,Controle,1,1571.5617946429943
12253,Teste,0,0.0
12254,Teste,1,4723.014381846834
12255,Controle,1,1269.886850857229
12256,Teste,0,0.0
12257,Teste,1,1009.5955323791893
12258,Teste,0,0.0
12259,Teste,1,3065.8424710991203
12260,Controle,1,4378.297204826735
12261,Teste,0,0.0
12262,Teste,1,2646.9941796226676
12263,Teste,0,0.0
12264,Teste,1,4975.5391550803615
12265,Teste,0,0.0
12266,Teste,1,3556.2726479209678
12267,Teste,1,833.3370824470148
12268,Teste,1,4967.744592568889
12269,Teste,0,0.0
12270,Teste,1,2335.524065510857
12271,Teste,0,0.0
12272,Teste,1,1793.3114023046714
12273,Teste,0,0.0
12274,Teste,0,0.0
12275,Teste,1,3010.456326100485
12276,Teste,1,1869.3841631938894
12277,Teste,0,0.0
12278,Teste,0,0.0
12279,Teste,0,0.0
12280,Teste,1,889.0587820406854
12281,Teste,1,506.42754385629524
12282,Teste,0,0.0
12283,Teste,1,2523.1250881411806
12284,Teste,1,4265.885400019665
12285,Teste,1,3075.4183353353446
12286,Teste,0,0.0
12287,Teste,0,0.0
12288,Teste,1,4996.432845245484
12289,Teste,1,1790.8099054124
12290,Teste,1,1762.047791420249
12291,Teste,1,1218.872571052749
12292,Teste,1,1238.2861471940082
12293,Teste,0,0.0
12294,Teste,1,1783.339682045215
12295,Teste,1,4067.780203730872
12296,Teste,0,0.0
12297,Controle,0,0.0
12298,Teste,0,0.0
12299,Controle,0,0.0
12300,Teste,1,4575.9055578640155
12301,Teste,0,0.0
12302,Controle,1,4887.8922636845655
12303,Teste,1,1545.3034434340368
12304,Teste,0,0.0
12305,Teste,0,0.0
12306,Teste,1,4465.838955263413
12307,Teste,1,1977.1479017480167
12308,Teste,0,0.0
12309,Teste,1,1007.7824503259799
12310,Teste,0,0.0
12311,Controle,1,4415.112164840745
12312,Teste,0,0.0
12313,Teste,1,3362.4753558962834
12314,Teste,1,1241.2890323647778
12315,Teste,0,0.0
12316,Teste,1,2434.2406588085114
12317,Controle,0,0.0
12318,Teste,1,1792.6596269468043
12319,Teste,1,3815.5755591958864
12320,Teste,0,0.0
12321,Teste,1,2540.373037809206
12322,Teste,0,0.0
12323,Teste,1,4951.759752978733
12324,Teste,0,0.0
12325,Teste,1,746.352420168178
12326,Teste,0,0.0
12327,Teste,0,0.0
12328,Teste,1,2097.56869761311
12329,Teste,0,0.0
12330,Teste,1,2668.5507519948983
12331,Controle,1,2764.100996367439
12332,Teste,0,0.0
12333,Teste,0,0.0
12334,Teste,0,0.0
12335,Teste,1,1921.7112007353655
12336,Teste,1,3781.5811209390563
12337,Teste,1,4436.361830700386
12338,Teste,1,4724.236858900384
12339,Teste,0,0.0
12340,Teste,1,4122.920195597868
12341,Controle,1,4327.610887879697
12342,Teste,1,2977.45385278998
12343,Teste,1,4216.497018920665
12344,Teste,0,0.0
12345,Teste,1,1865.767591165785
12346,Teste,0,0.0
12347,Teste,1,2293.1544294914647
12348,Teste,0,0.0
12349,Teste,1,1926.1085621834493
12350,Teste,1,2603.2430095156647
12351,Teste,0,0.0
12352,Controle,1,1785.1082730738638
12353,Teste,1,4827.25149014501
12354,Teste,1,1907.8008260255067
12355,Teste,1,941.2004214992292
12356,Teste,1,2870.6772472268603
12357,Teste,0,0.0
12358,Teste,0,0.0
12359,Teste,1,756.9458530032937
12360,Controle,0,0.0
12361,Controle,1,997.4442483886123
12362,Teste,1,1487.2522513831082
12363,Teste,0,0.0
12364,Controle,0,0.0
12365,Teste,0,0.0
12366,Teste,1,2589.5761244696378
12367,Controle,1,2449.6291953906257
12368,Teste,1,4098.6133790125605
12369,Teste,1,3827.63594247851
12370,Teste,0,0.0
12371,Controle,0,0.0
12372,Teste,1,2418.432322958156
12373,Teste,1,2001.6689340903347
12374,Teste,1,1924.1095282767437
12375,Teste,0,0.0
12376,Teste,0,0.0
12377,Teste,1,3982.9778928230407
12378,Teste,0,0.0
12379,Teste,1,734.3258279957138
12380,Teste,0,0.0
12381,Teste,1,557.6974227977262
12382,Teste,0,0.0
12383,Teste,1,4079.949763669916
12384,Teste,1,2647.1586919507217
12385,Teste,1,1088.9651234910918
12386,Teste,1,1560.0467056752557
12387,Teste,0,0.0
12388,Teste,1,4696.267788938221
12389,Teste,0,0.0
12390,Controle,0,0.0
12391,Teste,0,0.0
12392,Teste,0,0.0
12393,Teste,0,0.0
12394,Teste,0,0.0
12395,Teste,0,0.0
12396,Teste,1,4367.76339031204
12397,Teste,0,0.0
12398,Controle,0,0.0
12399,Teste,1,3694.0327260078766
12400,Controle,0,0.0
12401,Teste,0,0.0
12402,Teste,1,2670.0135365179694
12403,Teste,1,2841.4563178612357
12404,Teste,1,4888.600408777814
12405,Controle,1,4845.966997479292
12406,Teste,1,1468.7107060362541
12407,Teste,1,4149.970548373932
12408,Teste,1,1387.5919977515755
12409,Teste,0,0.0
12410,Teste,0,0.0
12411,Teste,0,0.0
12412,Teste,0,0.0
12413,Teste,1,1460.9186504777813
12414,Controle,1,3542.4186537405953
12415,Teste,1,2322.5049436439676
12416,Teste,1,4691.949831979341
12417,Teste,1,900.5438070320397
12418,Teste,0,0.0
12419,Teste,0,0.0
12420,Teste,1,2801.865383642719
12421,Teste,0,0.0
12422,Teste,1,4633.346886994045
12423,Controle,0,0.0
12424,Teste,1,4568.511472157774
12425,Teste,0,0.0
12426,Teste,0,0.0
12427,Teste,1,1204.3814603708356
12428,Teste,0,0.0
12429,Teste,1,2149.869650434054
12430,Teste,0,0.0
12431,Teste,0,0.0
12432,Teste,1,3286.0463002101333
12433,Teste,0,0.0
12434,Teste,0,0.0
12435,Teste,1,1217.2769814713097
12436,Controle,1,4856.099774205824
12437,Teste,1,4616.371979274471
12438,Teste,1,1251.2758056551113
12439,Teste,1,1045.1995756744345
12440,Controle,0,0.0
12441,Teste,0,0.0
12442,Teste,0,0.0
12443,Teste,0,0.0
12444,Teste,1,884.3381726371938
12445,Teste,1,4592.49648816484
12446,Teste,1,1371.3071440795734
12447,Teste,1,2373.2821784495964
12448,Teste,0,0.0
12449,Controle,1,2519.8311454340137
12450,Teste,1,3195.5496989610538
12451,Teste,0,0.0
12452,Teste,0,0.0
12453,Teste,1,822.8090468634123
12454,Teste,0,0.0
12455,Teste,1,1520.4137783023218
12456,Teste,1,4691.706741135167
12457,Teste,1,4587.8454827085625
12458,Teste,1,4015.807913325615
12459,Teste,1,587.3056052819695
12460,Teste,1,1971.5304582324595
12461,Teste,1,3325.814309043085
12462,Teste,0,0.0
12463,Teste,0,0.0
12464,Teste,0,0.0
12465,Teste,1,1738.3559529806405
12466,Teste,1,4593.140127741997
12467,Teste,1,3352.5025782459884
12468,Teste,1,823.5802279240052
12469,Teste,0,0.0
12470,Teste,0,0.0
12471,Controle,1,4590.525149760664
12472,Teste,0,0.0
12473,Teste,1,4809.949961793001
12474,Teste,1,849.7058827627648
12475,Teste,0,0.0
12476,Teste,1,2895.621056875917
12477,Controle,0,0.0
12478,Controle,0,0.0
12479,Teste,1,1865.139269963767
12480,Teste,1,2267.775844166311
12481,Teste,0,0.0
12482,Teste,0,0.0
12483,Teste,1,1308.4304807990384
12484,Teste,1,3101.3244590558566
12485,Teste,0,0.0
12486,Teste,1,4810.907089620007
12487,Teste,1,2763.826701222241
12488,Teste,1,873.1156162751652
12489,Teste,1,3290.0060006483377
12490,Teste,0,0.0
12491,Teste,0,0.0
12492,Teste,1,2031.0034750306565
12493,Teste,1,4351.66335316084
12494,Teste,1,2456.051667424116
12495,Teste,1,1367.7782402401053
12496,Teste,0,0.0
12497,Teste,0,0.0
12498,Teste,1,1359.9753021101524
12499,Teste,0,0.0
12500,Teste,0,0.0
12501,Teste,0,0.0
12502,Teste,1,3959.438813245222
12503,Teste,1,1695.1441923831196
12504,Teste,0,0.0
12505,Teste,1,3952.5502737165034
12506,Teste,0,0.0
12507,Teste,0,0.0
12508,Teste,0,0.0
12509,Teste,1,1426.4928984496973
12510,Teste,0,0.0
12511,Teste,1,1947.5886591558924
12512,Teste,0,0.0
12513,Teste,1,2594.691375978647
12514,Teste,1,4744.381323620528
12515,Teste,0,0.0
12516,Teste,1,4692.791411392211
12517,Teste,1,1430.9234394002951
12518,Teste,0,0.0
12519,Teste,1,2111.985685593828
12520,Teste,0,0.0
12521,Teste,1,1172.2972480419753
12522,Teste,0,0.0
12523,Teste,0,0.0
12524,Teste,1,2794.932856910737
12525,Teste,1,2572.6214781259996
12526,Teste,0,0.0
12527,Teste,1,4553.420731028296
12528,Teste,1,4685.024200059826
12529,Teste,0,0.0
12530,Teste,1,2226.053259532814
12531,Teste,1,2712.8207435854524
12532,Teste,0,0.0
12533,Teste,1,4533.063121157598
12534,Teste,1,4130.185134852776
12535,Teste,1,516.4534010509218
12536,Teste,0,0.0
12537,Teste,0,0.0
12538,Teste,0,0.0
12539,Teste,1,1940.2680388261213
12540,Teste,1,2397.9840887125665
12541,Teste,1,1533.7232765745428
12542,Teste,1,1398.0722715317243
12543,Teste,0,0.0
12544,Controle,0,0.0
12545,Teste,1,670.0302796805585
12546,Teste,1,3395.1637628139224
12547,Teste,0,0.0
12548,Teste,0,0.0
12549,Teste,0,0.0
12550,Teste,0,0.0
12551,Teste,1,1681.2963071742454
12552,Teste,1,735.5623029409089
12553,Teste,1,1539.4068973762865
12554,Teste,0,0.0
12555,Teste,0,0.0
12556,Teste,1,4108.6127877625695
12557,Teste,0,0.0
12558,Teste,0,0.0
12559,Teste,0,0.0
12560,Teste,0,0.0
12561,Controle,1,4331.70131740946
12562,Teste,1,2673.798103369862
12563,Teste,0,0.0
12564,Teste,0,0.0
12565,Teste,1,2372.3180168390877
12566,Controle,1,4900.341620758018
12567,Teste,0,0.0
12568,Controle,0,0.0
12569,Teste,0,0.0
12570,Controle,0,0.0
12571,Teste,0,0.0
12572,Teste,0,0.0
12573,Teste,1,1402.5409681463145
12574,Teste,1,1469.116772845738
12575,Teste,0,0.0
12576,Controle,0,0.0
12577,Teste,1,1813.4022966637988
12578,Controle,1,1277.407932264893
12579,Teste,1,2207.1451919188394
12580,Teste,1,4598.754021453892
12581,Teste,0,0.0
12582,Teste,0,0.0
12583,Teste,0,0.0
12584,Controle,1,3269.0652828285843
12585,Teste,1,2353.7594687551864
12586,Teste,1,4704.848575570467
12587,Teste,1,718.0890461412005
12588,Teste,0,0.0
12589,Teste,0,0.0
12590,Teste,0,0.0
12591,Teste,0,0.0
12592,Controle,1,1446.242800558376
12593,Controle,0,0.0
12594,Teste,1,3046.4987229579156
12595,Teste,1,3269.9868043693064
12596,Teste,1,678.0087795317592
12597,Controle,1,2313.674410582095
12598,Teste,1,3421.192841738927
12599,Teste,0,0.0
12600,Teste,0,0.0
12601,Teste,1,3641.3174588153074
12602,Teste,1,3371.629561323212
12603,Teste,1,1942.5345096241604
12604,Teste,1,920.8405561905928
12605,Teste,0,0.0
12606,Teste,1,2422.006008887003
12607,Teste,0,0.0
12608,Teste,0,0.0
12609,Teste,0,0.0
12610,Teste,0,0.0
12611,Teste,1,1079.3949681562497
12612,Teste,1,4764.306463343002
12613,Teste,1,2638.268897101827
12614,Teste,1,1927.6662846059041
12615,Teste,0,0.0
12616,Teste,0,0.0
12617,Teste,1,3948.3683200350506
12618,Controle,0,0.0
12619,Teste,1,2740.7686666201876
12620,Teste,0,0.0
12621,Controle,1,1895.1531080560253
12622,Teste,0,0.0
12623,Teste,0,0.0
12624,Teste,1,4153.854840758608
12625,Teste,1,4402.184679505049
12626,Teste,1,3528.5367482990464
12627,Teste,1,711.3399008345028
12628,Teste,0,0.0
12629,Controle,1,3048.4529607493946
12630,Teste,0,0.0
12631,Teste,1,3934.8271039877673
12632,Teste,1,1114.2635543761198
12633,Teste,1,1529.018381230715
12634,Controle,1,4471.227972806614
12635,Teste,0,0.0
12636,Teste,1,590.5477483388331
12637,Teste,0,0.0
12638,Teste,0,0.0
12639,Teste,1,3887.272120216892
12640,Teste,0,0.0
12641,Teste,1,2631.979816314903
12642,Teste,0,0.0
12643,Controle,1,2510.474714778231
12644,Teste,0,0.0
12645,Teste,1,531.9343962269922
12646,Teste,1,4187.292039349218
12647,Teste,1,2119.212052864549
12648,Controle,0,0.0
12649,Teste,0,0.0
12650,Teste,0,0.0
12651,Teste,1,2933.445340852443
12652,Teste,1,3547.8530885104674
12653,Teste,1,3661.833093970621
12654,Teste,1,4801.910264717325
12655,Teste,1,2891.029789564741
12656,Controle,0,0.0
12657,Teste,0,0.0
12658,Teste,1,2298.737979384924
12659,Teste,1,4791.666319212685
12660,Teste,0,0.0
12661,Teste,1,3389.496057614845
12662,Teste,0,0.0
12663,Teste,0,0.0
12664,Teste,0,0.0
12665,Controle,0,0.0
12666,Teste,1,1841.6766032445003
12667,Teste,0,0.0
12668,Controle,1,1069.0891043160702
12669,Teste,1,4291.495256593316
12670,Teste,1,2129.817212573682
12671,Teste,1,3472.1137461399403
12672,Teste,1,2618.673887146542
12673,Teste,0,0.0
12674,Teste,1,1395.1840090776725
12675,Teste,1,3207.5897387920927
12676,Teste,0,0.0
12677,Controle,0,0.0
12678,Teste,0,0.0
12679,Teste,0,0.0
12680,Teste,1,773.0738102780704
12681,Teste,0,0.0
12682,Teste,0,0.0
12683,Teste,1,2360.0410694203647
12684,Teste,1,2959.76722848652
12685,Teste,1,2462.211383533606
12686,Teste,0,0.0
12687,Teste,0,0.0
12688,Controle,0,0.0
12689,Teste,0,0.0
12690,Teste,1,3869.0247886294587
12691,Teste,0,0.0
12692,Teste,0,0.0
12693,Teste,1,4225.662295453906
12694,Teste,0,0.0
12695,Teste,0,0.0
12696,Teste,0,0.0
12697,Controle,0,0.0
12698,Teste,0,0.0
12699,Teste,0,0.0
12700,Teste,1,3970.593833149301
